,file_name,Kepler_id,quarter,channel
1426,kplr100002453-2012277125453_lpd-targ.fits.gz,KIC 100002453,14,69
1427,kplr100002454-2010265121752_lpd-targ.fits.gz,KIC 100002454,6,69
1428,kplr100002454-2011271113734_lpd-targ.fits.gz,KIC 100002454,10,69
1429,kplr100002454-2012277125453_lpd-targ.fits.gz,KIC 100002454,14,69
1430,kplr100002455-2012277125453_lpd-targ.fits.gz,KIC 100002455,14,69
1431,kplr100002455-2010265121752_lpd-targ.fits.gz,KIC 100002455,6,69
1432,kplr100002455-2011271113734_lpd-targ.fits.gz,KIC 100002455,10,69
1433,kplr100002456-2011271113734_lpd-targ.fits.gz,KIC 100002456,10,69
1434,kplr100002456-2010265121752_lpd-targ.fits.gz,KIC 100002456,6,69
1435,kplr100002456-2012277125453_lpd-targ.fits.gz,KIC 100002456,14,69
1436,kplr100002457-2011271113734_lpd-targ.fits.gz,KIC 100002457,10,70
1437,kplr100002457-2010265121752_lpd-targ.fits.gz,KIC 100002457,6,70
1438,kplr100002457-2012277125453_lpd-targ.fits.gz,KIC 100002457,14,70
1439,kplr100002458-2011271113734_lpd-targ.fits.gz,KIC 100002458,10,70
1440,kplr100002458-2012277125453_lpd-targ.fits.gz,KIC 100002458,14,70
1441,kplr100002458-2010265121752_lpd-targ.fits.gz,KIC 100002458,6,70
1442,kplr100002459-2012277125453_lpd-targ.fits.gz,KIC 100002459,14,70
1443,kplr100002459-2010265121752_lpd-targ.fits.gz,KIC 100002459,6,70
1444,kplr100002459-2011271113734_lpd-targ.fits.gz,KIC 100002459,10,70
1445,kplr100002460-2012277125453_lpd-targ.fits.gz,KIC 100002460,14,70
1446,kplr100002460-2010265121752_lpd-targ.fits.gz,KIC 100002460,6,70
1447,kplr100002460-2011271113734_lpd-targ.fits.gz,KIC 100002460,10,70
1448,kplr100002461-2011271113734_lpd-targ.fits.gz,KIC 100002461,10,71
1449,kplr100002461-2012277125453_lpd-targ.fits.gz,KIC 100002461,14,71
1450,kplr100002461-2010265121752_lpd-targ.fits.gz,KIC 100002461,6,71
1451,kplr100002462-2010265121752_lpd-targ.fits.gz,KIC 100002462,6,71
1452,kplr100002462-2011271113734_lpd-targ.fits.gz,KIC 100002462,10,71
1453,kplr100002462-2012277125453_lpd-targ.fits.gz,KIC 100002462,14,71
1454,kplr100002463-2012277125453_lpd-targ.fits.gz,KIC 100002463,14,71
1455,kplr100002463-2010265121752_lpd-targ.fits.gz,KIC 100002463,6,71
1456,kplr100002463-2011271113734_lpd-targ.fits.gz,KIC 100002463,10,71
1457,kplr100002464-2011271113734_lpd-targ.fits.gz,KIC 100002464,10,71
1458,kplr100002464-2012277125453_lpd-targ.fits.gz,KIC 100002464,14,71
1459,kplr100002464-2010265121752_lpd-targ.fits.gz,KIC 100002464,6,71
1460,kplr100002465-2011271113734_lpd-targ.fits.gz,KIC 100002465,10,72
1461,kplr100002465-2010265121752_lpd-targ.fits.gz,KIC 100002465,6,72
1462,kplr100002465-2012277125453_lpd-targ.fits.gz,KIC 100002465,14,72
1463,kplr100002466-2012277125453_lpd-targ.fits.gz,KIC 100002466,14,72
1464,kplr100002466-2010265121752_lpd-targ.fits.gz,KIC 100002466,6,72
1465,kplr100002466-2011271113734_lpd-targ.fits.gz,KIC 100002466,10,72
1466,kplr100002467-2010265121752_lpd-targ.fits.gz,KIC 100002467,6,72
1467,kplr100002467-2012277125453_lpd-targ.fits.gz,KIC 100002467,14,72
1468,kplr100002467-2011271113734_lpd-targ.fits.gz,KIC 100002467,10,72
1469,kplr100002468-2012277125453_lpd-targ.fits.gz,KIC 100002468,14,72
1470,kplr100002468-2010265121752_lpd-targ.fits.gz,KIC 100002468,6,72
1471,kplr100002468-2011271113734_lpd-targ.fits.gz,KIC 100002468,10,72
1472,kplr100002469-2010265121752_lpd-targ.fits.gz,KIC 100002469,6,65
1473,kplr100002469-2011271113734_lpd-targ.fits.gz,KIC 100002469,10,65
1474,kplr100002469-2012277125453_lpd-targ.fits.gz,KIC 100002469,14,65
1475,kplr100002470-2012277125453_lpd-targ.fits.gz,KIC 100002470,14,65
1476,kplr100002470-2010265121752_lpd-targ.fits.gz,KIC 100002470,6,65
1477,kplr100002470-2011271113734_lpd-targ.fits.gz,KIC 100002470,10,65
1478,kplr100002471-2011271113734_lpd-targ.fits.gz,KIC 100002471,10,65
1479,kplr100002471-2012277125453_lpd-targ.fits.gz,KIC 100002471,14,65
1480,kplr100002471-2010265121752_lpd-targ.fits.gz,KIC 100002471,6,65
1481,kplr100002472-2011271113734_lpd-targ.fits.gz,KIC 100002472,10,65
1482,kplr100002472-2010265121752_lpd-targ.fits.gz,KIC 100002472,6,65
1483,kplr100002472-2012277125453_lpd-targ.fits.gz,KIC 100002472,14,65
1484,kplr100002473-2012277125453_lpd-targ.fits.gz,KIC 100002473,14,66
1485,kplr100002473-2010265121752_lpd-targ.fits.gz,KIC 100002473,6,66
1486,kplr100002473-2011271113734_lpd-targ.fits.gz,KIC 100002473,10,66
1487,kplr100002474-2011271113734_lpd-targ.fits.gz,KIC 100002474,10,66
1488,kplr100002474-2010265121752_lpd-targ.fits.gz,KIC 100002474,6,66
1489,kplr100002474-2012277125453_lpd-targ.fits.gz,KIC 100002474,14,66
1490,kplr100002475-2010265121752_lpd-targ.fits.gz,KIC 100002475,6,66
1491,kplr100002475-2012277125453_lpd-targ.fits.gz,KIC 100002475,14,66
1492,kplr100002475-2011271113734_lpd-targ.fits.gz,KIC 100002475,10,66
1493,kplr100002476-2012277125453_lpd-targ.fits.gz,KIC 100002476,14,66
1494,kplr100002476-2011271113734_lpd-targ.fits.gz,KIC 100002476,10,66
1495,kplr100002476-2010265121752_lpd-targ.fits.gz,KIC 100002476,6,66
1496,kplr100002477-2012277125453_lpd-targ.fits.gz,KIC 100002477,14,67
1497,kplr100002477-2011271113734_lpd-targ.fits.gz,KIC 100002477,10,67
1498,kplr100002477-2010265121752_lpd-targ.fits.gz,KIC 100002477,6,67
1499,kplr100002478-2011271113734_lpd-targ.fits.gz,KIC 100002478,10,67
1500,kplr100002478-2010265121752_lpd-targ.fits.gz,KIC 100002478,6,67
1501,kplr100002478-2012277125453_lpd-targ.fits.gz,KIC 100002478,14,67
1502,kplr100002479-2011271113734_lpd-targ.fits.gz,KIC 100002479,10,67
1503,kplr100002479-2010265121752_lpd-targ.fits.gz,KIC 100002479,6,67
1504,kplr100002479-2012277125453_lpd-targ.fits.gz,KIC 100002479,14,67
1505,kplr100002480-2010265121752_lpd-targ.fits.gz,KIC 100002480,6,67
1506,kplr100002480-2012277125453_lpd-targ.fits.gz,KIC 100002480,14,67
1507,kplr100002480-2011271113734_lpd-targ.fits.gz,KIC 100002480,10,67
1508,kplr100002481-2010265121752_lpd-targ.fits.gz,KIC 100002481,6,68
1509,kplr100002481-2012277125453_lpd-targ.fits.gz,KIC 100002481,14,68
1510,kplr100002481-2011271113734_lpd-targ.fits.gz,KIC 100002481,10,68
1511,kplr100002482-2010265121752_lpd-targ.fits.gz,KIC 100002482,6,68
1512,kplr100002482-2012277125453_lpd-targ.fits.gz,KIC 100002482,14,68
1513,kplr100002482-2011271113734_lpd-targ.fits.gz,KIC 100002482,10,68
1514,kplr100002483-2012277125453_lpd-targ.fits.gz,KIC 100002483,14,68
1515,kplr100002483-2010265121752_lpd-targ.fits.gz,KIC 100002483,6,68
1516,kplr100002483-2011271113734_lpd-targ.fits.gz,KIC 100002483,10,68
1517,kplr100002484-2012277125453_lpd-targ.fits.gz,KIC 100002484,14,68
1518,kplr100002484-2010265121752_lpd-targ.fits.gz,KIC 100002484,6,68
1519,kplr100002484-2011271113734_lpd-targ.fits.gz,KIC 100002484,10,68
1520,kplr100002485-2010265121752_lpd-targ.fits.gz,KIC 100002485,6,61
1521,kplr100002485-2011271113734_lpd-targ.fits.gz,KIC 100002485,10,61
1522,kplr100002485-2012277125453_lpd-targ.fits.gz,KIC 100002485,14,61
1523,kplr100002486-2011271113734_lpd-targ.fits.gz,KIC 100002486,10,61
1524,kplr100002486-2012277125453_lpd-targ.fits.gz,KIC 100002486,14,61
1525,kplr100002486-2010265121752_lpd-targ.fits.gz,KIC 100002486,6,61
1526,kplr100002487-2010265121752_lpd-targ.fits.gz,KIC 100002487,6,61
1527,kplr100002487-2012277125453_lpd-targ.fits.gz,KIC 100002487,14,61
1528,kplr100002487-2011271113734_lpd-targ.fits.gz,KIC 100002487,10,61
1529,kplr100002488-2012277125453_lpd-targ.fits.gz,KIC 100002488,14,61
1530,kplr100002488-2010265121752_lpd-targ.fits.gz,KIC 100002488,6,61
1531,kplr100002488-2011271113734_lpd-targ.fits.gz,KIC 100002488,10,61
1532,kplr100002489-2011271113734_lpd-targ.fits.gz,KIC 100002489,10,62
1533,kplr100002489-2012277125453_lpd-targ.fits.gz,KIC 100002489,14,62
1534,kplr100002489-2010265121752_lpd-targ.fits.gz,KIC 100002489,6,62
1535,kplr100002490-2012277125453_lpd-targ.fits.gz,KIC 100002490,14,62
1536,kplr100002490-2010265121752_lpd-targ.fits.gz,KIC 100002490,6,62
1537,kplr100002490-2011271113734_lpd-targ.fits.gz,KIC 100002490,10,62
1538,kplr100002491-2011271113734_lpd-targ.fits.gz,KIC 100002491,10,62
1539,kplr100002491-2010265121752_lpd-targ.fits.gz,KIC 100002491,6,62
1540,kplr100002491-2012277125453_lpd-targ.fits.gz,KIC 100002491,14,62
1541,kplr100002492-2011271113734_lpd-targ.fits.gz,KIC 100002492,10,62
1542,kplr100002492-2012277125453_lpd-targ.fits.gz,KIC 100002492,14,62
1543,kplr100002492-2010265121752_lpd-targ.fits.gz,KIC 100002492,6,62
1544,kplr100002493-2010265121752_lpd-targ.fits.gz,KIC 100002493,6,63
1545,kplr100002493-2012277125453_lpd-targ.fits.gz,KIC 100002493,14,63
1546,kplr100002493-2011271113734_lpd-targ.fits.gz,KIC 100002493,10,63
1547,kplr100002494-2010265121752_lpd-targ.fits.gz,KIC 100002494,6,63
1548,kplr100002494-2012277125453_lpd-targ.fits.gz,KIC 100002494,14,63
1549,kplr100002494-2011271113734_lpd-targ.fits.gz,KIC 100002494,10,63
1550,kplr100002495-2011271113734_lpd-targ.fits.gz,KIC 100002495,10,63
1551,kplr100002495-2012277125453_lpd-targ.fits.gz,KIC 100002495,14,63
1552,kplr100002495-2010265121752_lpd-targ.fits.gz,KIC 100002495,6,63
1553,kplr100002496-2011271113734_lpd-targ.fits.gz,KIC 100002496,10,63
1554,kplr100002496-2010265121752_lpd-targ.fits.gz,KIC 100002496,6,63
1555,kplr100002496-2012277125453_lpd-targ.fits.gz,KIC 100002496,14,63
1556,kplr100002497-2010265121752_lpd-targ.fits.gz,KIC 100002497,6,64
1557,kplr100002497-2011271113734_lpd-targ.fits.gz,KIC 100002497,10,64
1558,kplr100002497-2012277125453_lpd-targ.fits.gz,KIC 100002497,14,64
1559,kplr100002498-2011271113734_lpd-targ.fits.gz,KIC 100002498,10,64
1560,kplr100002498-2010265121752_lpd-targ.fits.gz,KIC 100002498,6,64
1561,kplr100002498-2012277125453_lpd-targ.fits.gz,KIC 100002498,14,64
1562,kplr100002499-2012277125453_lpd-targ.fits.gz,KIC 100002499,14,64
1563,kplr100002499-2011271113734_lpd-targ.fits.gz,KIC 100002499,10,64
1564,kplr100002499-2010265121752_lpd-targ.fits.gz,KIC 100002499,6,64
1565,kplr100002500-2012277125453_lpd-targ.fits.gz,KIC 100002500,14,64
1566,kplr100002500-2010265121752_lpd-targ.fits.gz,KIC 100002500,6,64
1567,kplr100002500-2011271113734_lpd-targ.fits.gz,KIC 100002500,10,64
1568,kplr100002501-2010265121752_lpd-targ.fits.gz,KIC 100002501,6,57
1569,kplr100002501-2011271113734_lpd-targ.fits.gz,KIC 100002501,10,57
1570,kplr100002501-2012277125453_lpd-targ.fits.gz,KIC 100002501,14,57
1571,kplr100002502-2011271113734_lpd-targ.fits.gz,KIC 100002502,10,57
1572,kplr100002502-2010265121752_lpd-targ.fits.gz,KIC 100002502,6,57
1573,kplr100002502-2012277125453_lpd-targ.fits.gz,KIC 100002502,14,57
1574,kplr100002503-2010265121752_lpd-targ.fits.gz,KIC 100002503,6,57
1575,kplr100002503-2011271113734_lpd-targ.fits.gz,KIC 100002503,10,57
1576,kplr100002503-2012277125453_lpd-targ.fits.gz,KIC 100002503,14,57
1577,kplr100002504-2011271113734_lpd-targ.fits.gz,KIC 100002504,10,57
1578,kplr100002504-2012277125453_lpd-targ.fits.gz,KIC 100002504,14,57
1579,kplr100002504-2010265121752_lpd-targ.fits.gz,KIC 100002504,6,57
1580,kplr100002505-2011271113734_lpd-targ.fits.gz,KIC 100002505,10,58
1581,kplr100002505-2012277125453_lpd-targ.fits.gz,KIC 100002505,14,58
1582,kplr100002505-2010265121752_lpd-targ.fits.gz,KIC 100002505,6,58
1583,kplr100002506-2010265121752_lpd-targ.fits.gz,KIC 100002506,6,58
1584,kplr100002506-2011271113734_lpd-targ.fits.gz,KIC 100002506,10,58
1585,kplr100002506-2012277125453_lpd-targ.fits.gz,KIC 100002506,14,58
1586,kplr100002507-2012277125453_lpd-targ.fits.gz,KIC 100002507,14,58
1587,kplr100002507-2011271113734_lpd-targ.fits.gz,KIC 100002507,10,58
1588,kplr100002507-2010265121752_lpd-targ.fits.gz,KIC 100002507,6,58
1589,kplr100002508-2010265121752_lpd-targ.fits.gz,KIC 100002508,6,58
1590,kplr100002508-2012277125453_lpd-targ.fits.gz,KIC 100002508,14,58
1591,kplr100002508-2011271113734_lpd-targ.fits.gz,KIC 100002508,10,58
1592,kplr100002509-2011271113734_lpd-targ.fits.gz,KIC 100002509,10,59
1593,kplr100002509-2012277125453_lpd-targ.fits.gz,KIC 100002509,14,59
1594,kplr100002509-2010265121752_lpd-targ.fits.gz,KIC 100002509,6,59
1595,kplr100002510-2011271113734_lpd-targ.fits.gz,KIC 100002510,10,59
1596,kplr100002510-2010265121752_lpd-targ.fits.gz,KIC 100002510,6,59
1597,kplr100002510-2012277125453_lpd-targ.fits.gz,KIC 100002510,14,59
1598,kplr100002511-2010265121752_lpd-targ.fits.gz,KIC 100002511,6,59
1599,kplr100002511-2011271113734_lpd-targ.fits.gz,KIC 100002511,10,59
1600,kplr100002511-2012277125453_lpd-targ.fits.gz,KIC 100002511,14,59
1601,kplr100002512-2010265121752_lpd-targ.fits.gz,KIC 100002512,6,59
1602,kplr100002512-2012277125453_lpd-targ.fits.gz,KIC 100002512,14,59
1603,kplr100002512-2011271113734_lpd-targ.fits.gz,KIC 100002512,10,59
1604,kplr100002513-2010265121752_lpd-targ.fits.gz,KIC 100002513,6,60
1605,kplr100002513-2012277125453_lpd-targ.fits.gz,KIC 100002513,14,60
1606,kplr100002513-2011271113734_lpd-targ.fits.gz,KIC 100002513,10,60
1607,kplr100002514-2012277125453_lpd-targ.fits.gz,KIC 100002514,14,60
1608,kplr100002514-2011271113734_lpd-targ.fits.gz,KIC 100002514,10,60
1609,kplr100002514-2010265121752_lpd-targ.fits.gz,KIC 100002514,6,60
1610,kplr100002515-2012277125453_lpd-targ.fits.gz,KIC 100002515,14,60
1611,kplr100002515-2010265121752_lpd-targ.fits.gz,KIC 100002515,6,60
1612,kplr100002515-2011271113734_lpd-targ.fits.gz,KIC 100002515,10,60
1613,kplr100002516-2011271113734_lpd-targ.fits.gz,KIC 100002516,10,60
1614,kplr100002516-2010265121752_lpd-targ.fits.gz,KIC 100002516,6,60
1615,kplr100002516-2012277125453_lpd-targ.fits.gz,KIC 100002516,14,60
1616,kplr100002517-2011271113734_lpd-targ.fits.gz,KIC 100002517,10,53
1617,kplr100002517-2010265121752_lpd-targ.fits.gz,KIC 100002517,6,53
1618,kplr100002517-2012277125453_lpd-targ.fits.gz,KIC 100002517,14,53
1619,kplr100002518-2010265121752_lpd-targ.fits.gz,KIC 100002518,6,53
1620,kplr100002518-2011271113734_lpd-targ.fits.gz,KIC 100002518,10,53
1621,kplr100002518-2012277125453_lpd-targ.fits.gz,KIC 100002518,14,53
1622,kplr100002519-2010265121752_lpd-targ.fits.gz,KIC 100002519,6,53
1623,kplr100002519-2011271113734_lpd-targ.fits.gz,KIC 100002519,10,53
1624,kplr100002519-2012277125453_lpd-targ.fits.gz,KIC 100002519,14,53
1625,kplr100002520-2012277125453_lpd-targ.fits.gz,KIC 100002520,14,53
1626,kplr100002520-2010265121752_lpd-targ.fits.gz,KIC 100002520,6,53
1627,kplr100002520-2011271113734_lpd-targ.fits.gz,KIC 100002520,10,53
1628,kplr100002521-2012277125453_lpd-targ.fits.gz,KIC 100002521,14,54
1629,kplr100002521-2010265121752_lpd-targ.fits.gz,KIC 100002521,6,54
1630,kplr100002521-2011271113734_lpd-targ.fits.gz,KIC 100002521,10,54
1631,kplr100002522-2010265121752_lpd-targ.fits.gz,KIC 100002522,6,54
1632,kplr100002522-2012277125453_lpd-targ.fits.gz,KIC 100002522,14,54
1633,kplr100002522-2011271113734_lpd-targ.fits.gz,KIC 100002522,10,54
1634,kplr100002523-2012277125453_lpd-targ.fits.gz,KIC 100002523,14,54
1635,kplr100002523-2011271113734_lpd-targ.fits.gz,KIC 100002523,10,54
1636,kplr100002523-2010265121752_lpd-targ.fits.gz,KIC 100002523,6,54
1637,kplr100002524-2010265121752_lpd-targ.fits.gz,KIC 100002524,6,54
1638,kplr100002524-2012277125453_lpd-targ.fits.gz,KIC 100002524,14,54
1639,kplr100002524-2011271113734_lpd-targ.fits.gz,KIC 100002524,10,54
1640,kplr100002525-2010265121752_lpd-targ.fits.gz,KIC 100002525,6,55
1641,kplr100002525-2011271113734_lpd-targ.fits.gz,KIC 100002525,10,55
1642,kplr100002525-2012277125453_lpd-targ.fits.gz,KIC 100002525,14,55
1643,kplr100002526-2012277125453_lpd-targ.fits.gz,KIC 100002526,14,55
1644,kplr100002526-2010265121752_lpd-targ.fits.gz,KIC 100002526,6,55
1645,kplr100002526-2011271113734_lpd-targ.fits.gz,KIC 100002526,10,55
1646,kplr100002527-2011271113734_lpd-targ.fits.gz,KIC 100002527,10,55
1647,kplr100002527-2010265121752_lpd-targ.fits.gz,KIC 100002527,6,55
1648,kplr100002527-2012277125453_lpd-targ.fits.gz,KIC 100002527,14,55
1649,kplr100002528-2010265121752_lpd-targ.fits.gz,KIC 100002528,6,55
1650,kplr100002528-2012277125453_lpd-targ.fits.gz,KIC 100002528,14,55
1651,kplr100002528-2011271113734_lpd-targ.fits.gz,KIC 100002528,10,55
1652,kplr100002529-2011271113734_lpd-targ.fits.gz,KIC 100002529,10,56
1653,kplr100002529-2012277125453_lpd-targ.fits.gz,KIC 100002529,14,56
1654,kplr100002529-2010265121752_lpd-targ.fits.gz,KIC 100002529,6,56
1655,kplr100002530-2012277125453_lpd-targ.fits.gz,KIC 100002530,14,56
1656,kplr100002530-2011271113734_lpd-targ.fits.gz,KIC 100002530,10,56
1657,kplr100002530-2010265121752_lpd-targ.fits.gz,KIC 100002530,6,56
1658,kplr100002531-2011271113734_lpd-targ.fits.gz,KIC 100002531,10,56
1659,kplr100002531-2010265121752_lpd-targ.fits.gz,KIC 100002531,6,56
1660,kplr100002531-2012277125453_lpd-targ.fits.gz,KIC 100002531,14,56
1661,kplr100002532-2010265121752_lpd-targ.fits.gz,KIC 100002532,6,56
1662,kplr100002532-2011271113734_lpd-targ.fits.gz,KIC 100002532,10,56
1663,kplr100002532-2012277125453_lpd-targ.fits.gz,KIC 100002532,14,56
1664,kplr100002533-2011271113734_lpd-targ.fits.gz,KIC 100002533,10,49
1665,kplr100002533-2010265121752_lpd-targ.fits.gz,KIC 100002533,6,49
1666,kplr100002533-2012277125453_lpd-targ.fits.gz,KIC 100002533,14,49
1667,kplr100002534-2012277125453_lpd-targ.fits.gz,KIC 100002534,14,49
1668,kplr100002534-2011271113734_lpd-targ.fits.gz,KIC 100002534,10,49
1669,kplr100002534-2010265121752_lpd-targ.fits.gz,KIC 100002534,6,49
1670,kplr100002535-2012277125453_lpd-targ.fits.gz,KIC 100002535,14,49
1671,kplr100002535-2010265121752_lpd-targ.fits.gz,KIC 100002535,6,49
1672,kplr100002535-2011271113734_lpd-targ.fits.gz,KIC 100002535,10,49
1673,kplr100002536-2011271113734_lpd-targ.fits.gz,KIC 100002536,10,49
1674,kplr100002536-2012277125453_lpd-targ.fits.gz,KIC 100002536,14,49
1675,kplr100002536-2010265121752_lpd-targ.fits.gz,KIC 100002536,6,49
1676,kplr100002537-2010265121752_lpd-targ.fits.gz,KIC 100002537,6,50
1677,kplr100002537-2012277125453_lpd-targ.fits.gz,KIC 100002537,14,50
1678,kplr100002537-2011271113734_lpd-targ.fits.gz,KIC 100002537,10,50
1679,kplr100002538-2011271113734_lpd-targ.fits.gz,KIC 100002538,10,50
1680,kplr100002538-2010265121752_lpd-targ.fits.gz,KIC 100002538,6,50
1681,kplr100002538-2012277125453_lpd-targ.fits.gz,KIC 100002538,14,50
1682,kplr100002539-2010265121752_lpd-targ.fits.gz,KIC 100002539,6,50
1683,kplr100002539-2011271113734_lpd-targ.fits.gz,KIC 100002539,10,50
1684,kplr100002539-2012277125453_lpd-targ.fits.gz,KIC 100002539,14,50
1685,kplr100002540-2012277125453_lpd-targ.fits.gz,KIC 100002540,14,50
1686,kplr100002540-2010265121752_lpd-targ.fits.gz,KIC 100002540,6,50
1687,kplr100002540-2011271113734_lpd-targ.fits.gz,KIC 100002540,10,50
1688,kplr100002541-2010265121752_lpd-targ.fits.gz,KIC 100002541,6,51
1689,kplr100002541-2012277125453_lpd-targ.fits.gz,KIC 100002541,14,51
1690,kplr100002541-2011271113734_lpd-targ.fits.gz,KIC 100002541,10,51
1691,kplr100002542-2011271113734_lpd-targ.fits.gz,KIC 100002542,10,51
1692,kplr100002542-2010265121752_lpd-targ.fits.gz,KIC 100002542,6,51
1693,kplr100002542-2012277125453_lpd-targ.fits.gz,KIC 100002542,14,51
1694,kplr100002543-2011271113734_lpd-targ.fits.gz,KIC 100002543,10,51
1695,kplr100002543-2012277125453_lpd-targ.fits.gz,KIC 100002543,14,51
1696,kplr100002543-2010265121752_lpd-targ.fits.gz,KIC 100002543,6,51
1697,kplr100002544-2012277125453_lpd-targ.fits.gz,KIC 100002544,14,51
1698,kplr100002544-2011271113734_lpd-targ.fits.gz,KIC 100002544,10,51
1699,kplr100002544-2010265121752_lpd-targ.fits.gz,KIC 100002544,6,51
1700,kplr100002545-2011271113734_lpd-targ.fits.gz,KIC 100002545,10,52
1701,kplr100002545-2012277125453_lpd-targ.fits.gz,KIC 100002545,14,52
1702,kplr100002545-2010265121752_lpd-targ.fits.gz,KIC 100002545,6,52
1703,kplr100002546-2012277125453_lpd-targ.fits.gz,KIC 100002546,14,52
1704,kplr100002546-2011271113734_lpd-targ.fits.gz,KIC 100002546,10,52
1705,kplr100002546-2010265121752_lpd-targ.fits.gz,KIC 100002546,6,52
1706,kplr100002547-2012277125453_lpd-targ.fits.gz,KIC 100002547,14,52
1707,kplr100002547-2011271113734_lpd-targ.fits.gz,KIC 100002547,10,52
1708,kplr100002547-2010265121752_lpd-targ.fits.gz,KIC 100002547,6,52
1709,kplr100002548-2011271113734_lpd-targ.fits.gz,KIC 100002548,10,52
1710,kplr100002548-2010265121752_lpd-targ.fits.gz,KIC 100002548,6,52
1711,kplr100002548-2012277125453_lpd-targ.fits.gz,KIC 100002548,14,52
1712,kplr100002549-2012277125453_lpd-targ.fits.gz,KIC 100002549,14,45
1713,kplr100002549-2010265121752_lpd-targ.fits.gz,KIC 100002549,6,45
1714,kplr100002549-2011271113734_lpd-targ.fits.gz,KIC 100002549,10,45
1715,kplr100002550-2012277125453_lpd-targ.fits.gz,KIC 100002550,14,45
1716,kplr100002550-2010265121752_lpd-targ.fits.gz,KIC 100002550,6,45
1717,kplr100002550-2011271113734_lpd-targ.fits.gz,KIC 100002550,10,45
1718,kplr100002551-2011271113734_lpd-targ.fits.gz,KIC 100002551,10,45
1719,kplr100002551-2010265121752_lpd-targ.fits.gz,KIC 100002551,6,45
1720,kplr100002551-2012277125453_lpd-targ.fits.gz,KIC 100002551,14,45
1721,kplr100002552-2010265121752_lpd-targ.fits.gz,KIC 100002552,6,45
1722,kplr100002552-2012277125453_lpd-targ.fits.gz,KIC 100002552,14,45
1723,kplr100002552-2011271113734_lpd-targ.fits.gz,KIC 100002552,10,45
1724,kplr100002553-2011271113734_lpd-targ.fits.gz,KIC 100002553,10,46
1725,kplr100002553-2012277125453_lpd-targ.fits.gz,KIC 100002553,14,46
1726,kplr100002553-2010265121752_lpd-targ.fits.gz,KIC 100002553,6,46
1727,kplr100002554-2011271113734_lpd-targ.fits.gz,KIC 100002554,10,46
1728,kplr100002554-2012277125453_lpd-targ.fits.gz,KIC 100002554,14,46
1729,kplr100002554-2010265121752_lpd-targ.fits.gz,KIC 100002554,6,46
1730,kplr100002555-2011271113734_lpd-targ.fits.gz,KIC 100002555,10,46
1731,kplr100002555-2010265121752_lpd-targ.fits.gz,KIC 100002555,6,46
